user_id;user_type;item_id;rate
fdd8810cb0e846fcbf0ea3d907e2553b;3;60545bd5f4ac2e876c2a920e7746deab;2.0
72d8c9a93f9c434dac96d58c21f3592b;2;77b9188604eb7bea4fae12dd6c51f127;13.79
575998d752a04141a6e26ceef0f48566;1;7606833076eae4d8a16efc402f7c9ca9;1.09
575998d752a04141a6e26ceef0f48566;1;4084784af5679091e1ac72586f1b0fbb;4.24
fdd8810cb0e846fcbf0ea3d907e2553b;3;4084784af5679091e1ac72586f1b0fbb;7.250000000000001
72d8c9a93f9c434dac96d58c21f3592b;2;49ae7c00f9db83b5518e9e94b6f9a48b;17.609999999999996
fdd8810cb0e846fcbf0ea3d907e2553b;3;77b9188604eb7bea4fae12dd6c51f127;5.53
fdd8810cb0e846fcbf0ea3d907e2553b;3;49ae7c00f9db83b5518e9e94b6f9a48b;5.74
575998d752a04141a6e26ceef0f48566;1;77b9188604eb7bea4fae12dd6c51f127;1.9400000000000002
fdd8810cb0e846fcbf0ea3d907e2553b;3;a4ea0d67f5098dcb26deb960fa4f68ad;6.829999999999999
575998d752a04141a6e26ceef0f48566;1;a4ea0d67f5098dcb26deb960fa4f68ad;2.88
fdd8810cb0e846fcbf0ea3d907e2553b;3;d0f96eacf6814e375757ebf411866d00;5.669999999999999
575998d752a04141a6e26ceef0f48566;1;a9ea97e8b8765f79861848dfda3e04d8;0.7000000000000001
72d8c9a93f9c434dac96d58c21f3592b;2;d0f96eacf6814e375757ebf411866d00;16.770000000000003
575998d752a04141a6e26ceef0f48566;1;d0f96eacf6814e375757ebf411866d00;0.7300000000000001
72d8c9a93f9c434dac96d58c21f3592b;2;d27f14295e752f1fbf4439f77ce1bd22;30.130000000000024
72d8c9a93f9c434dac96d58c21f3592b;2;a4ea0d67f5098dcb26deb960fa4f68ad;15.349999999999994
fdd8810cb0e846fcbf0ea3d907e2553b;3;d27f14295e752f1fbf4439f77ce1bd22;3.2599999999999993
72d8c9a93f9c434dac96d58c21f3592b;2;a9ea97e8b8765f79861848dfda3e04d8;9.769999999999998
575998d752a04141a6e26ceef0f48566;1;d27f14295e752f1fbf4439f77ce1bd22;2.4
fdd8810cb0e846fcbf0ea3d907e2553b;3;a9ea97e8b8765f79861848dfda3e04d8;1.7300000000000002
fdd8810cb0e846fcbf0ea3d907e2553b;3;ddca09e5bf4b0fa13a24cacad2084178;4.84
72d8c9a93f9c434dac96d58c21f3592b;2;493d42719bbf87b42f97474e7dd5130d;18.05
fdd8810cb0e846fcbf0ea3d907e2553b;3;493d42719bbf87b42f97474e7dd5130d;3.8099999999999996
e95d48f67661474f8de1811a77ccb116;1;6bf2ffb8fb9c09048e6b22d7e19daae1;1.19
fdd8810cb0e846fcbf0ea3d907e2553b;3;f3ded11863119cda548f2ef2aa1ab685;2.2399999999999998
fdd8810cb0e846fcbf0ea3d907e2553b;3;da90b827d511d18df2e562aa2482594e;3.49
72d8c9a93f9c434dac96d58c21f3592b;2;ddca09e5bf4b0fa13a24cacad2084178;16.24
e95d48f67661474f8de1811a77ccb116;1;b55a499c9e74bd4d3510a156bc8f6c06;0.86
72d8c9a93f9c434dac96d58c21f3592b;2;64dc48bdd6e3a841d3d17a89597af805;10.01
e95d48f67661474f8de1811a77ccb116;1;0cb0932583a5c14bfaa2aeba4b703ec8;1.1300000000000001
fdd8810cb0e846fcbf0ea3d907e2553b;3;64dc48bdd6e3a841d3d17a89597af805;3.599999999999999
72d8c9a93f9c434dac96d58c21f3592b;2;da90b827d511d18df2e562aa2482594e;16.759999999999998
e95d48f67661474f8de1811a77ccb116;1;5a59439ebbe9515a456d8520b3ebf832;1.58
e95d48f67661474f8de1811a77ccb116;1;493d42719bbf87b42f97474e7dd5130d;1.77
72d8c9a93f9c434dac96d58c21f3592b;2;6bf2ffb8fb9c09048e6b22d7e19daae1;10.700000000000001
fdd8810cb0e846fcbf0ea3d907e2553b;3;6bf2ffb8fb9c09048e6b22d7e19daae1;4.1
e95d48f67661474f8de1811a77ccb116;1;ddca09e5bf4b0fa13a24cacad2084178;2.1599999999999997
e95d48f67661474f8de1811a77ccb116;1;f3ded11863119cda548f2ef2aa1ab685;2.2399999999999998
e95d48f67661474f8de1811a77ccb116;1;da90b827d511d18df2e562aa2482594e;1.83
fdd8810cb0e846fcbf0ea3d907e2553b;3;0cb0932583a5c14bfaa2aeba4b703ec8;1.1300000000000001
e95d48f67661474f8de1811a77ccb116;1;64dc48bdd6e3a841d3d17a89597af805;1.8
e95d48f67661474f8de1811a77ccb116;1;1fa46ce49eeb2283c71925cc8c4cc46b;4.75
72d8c9a93f9c434dac96d58c21f3592b;2;0cb0932583a5c14bfaa2aeba4b703ec8;15.549999999999997
72d8c9a93f9c434dac96d58c21f3592b;2;f3ded11863119cda548f2ef2aa1ab685;11.849999999999998
72d8c9a93f9c434dac96d58c21f3592b;2;71c0e0da5eb9ba35ea27cda1eb6f11c8;13.979999999999997
e95d48f67661474f8de1811a77ccb116;1;cb4c55bb61dd44a93ff3f2c7a9b7ad9a;0.23
72d8c9a93f9c434dac96d58c21f3592b;2;7f092940a15419502878eadbd505b39f;16.61
e95d48f67661474f8de1811a77ccb116;1;d0f96eacf6814e375757ebf411866d00;4.44
fdd8810cb0e846fcbf0ea3d907e2553b;3;7f092940a15419502878eadbd505b39f;4.220000000000001
fdd8810cb0e846fcbf0ea3d907e2553b;3;29de2dcbb0d32cb57e703f7908679dc6;1.8800000000000001
72d8c9a93f9c434dac96d58c21f3592b;2;29de2dcbb0d32cb57e703f7908679dc6;15.22
72d8c9a93f9c434dac96d58c21f3592b;2;e15166da6da3d951ae850f653938eed1;15.239999999999998
fdd8810cb0e846fcbf0ea3d907e2553b;3;e15166da6da3d951ae850f653938eed1;3.86
72d8c9a93f9c434dac96d58c21f3592b;2;9bf90d662074672434d33ca3535cd75d;11.87
fdd8810cb0e846fcbf0ea3d907e2553b;3;6092f9bb5d035358cfa551d45b52fe61;2.91
72d8c9a93f9c434dac96d58c21f3592b;2;d6b576be85f790976ddbfeb2b5ca5893;20.270000000000007
fdd8810cb0e846fcbf0ea3d907e2553b;3;d6b576be85f790976ddbfeb2b5ca5893;3.6399999999999992
e95d48f67661474f8de1811a77ccb116;1;9bf90d662074672434d33ca3535cd75d;1.11
fdd8810cb0e846fcbf0ea3d907e2553b;3;a4b272a890799fe94ba98d6a87068316;4.76
72d8c9a93f9c434dac96d58c21f3592b;2;6092f9bb5d035358cfa551d45b52fe61;15.629999999999997
fdd8810cb0e846fcbf0ea3d907e2553b;3;cb4c55bb61dd44a93ff3f2c7a9b7ad9a;2.08
e95d48f67661474f8de1811a77ccb116;1;71c0e0da5eb9ba35ea27cda1eb6f11c8;1.2
72d8c9a93f9c434dac96d58c21f3592b;2;cb4c55bb61dd44a93ff3f2c7a9b7ad9a;14.760000000000002
e95d48f67661474f8de1811a77ccb116;1;7f092940a15419502878eadbd505b39f;1.4800000000000002
e95d48f67661474f8de1811a77ccb116;1;e15166da6da3d951ae850f653938eed1;2.4499999999999997
e95d48f67661474f8de1811a77ccb116;1;6092f9bb5d035358cfa551d45b52fe61;1.6800000000000002
72d8c9a93f9c434dac96d58c21f3592b;2;a4b272a890799fe94ba98d6a87068316;16.229999999999997
e95d48f67661474f8de1811a77ccb116;1;a4b272a890799fe94ba98d6a87068316;3.3299999999999996
fdd8810cb0e846fcbf0ea3d907e2553b;3;9bf90d662074672434d33ca3535cd75d;1.84
e95d48f67661474f8de1811a77ccb116;1;29de2dcbb0d32cb57e703f7908679dc6;0.75
e95d48f67661474f8de1811a77ccb116;1;d6b576be85f790976ddbfeb2b5ca5893;2.96
fdd8810cb0e846fcbf0ea3d907e2553b;3;71c0e0da5eb9ba35ea27cda1eb6f11c8;3.9599999999999995
72d8c9a93f9c434dac96d58c21f3592b;2;9a7dac34318a773096c8ef809982c909;13.719999999999999
6060e33bfa284b60995343bdeba428fe;1;8961415186f587a915f4a6daa7feb043;0.75
244ecb9df2594ece8aa0bfef2b600d2d;3;95c3f3347041de9ef3e4a8e08c73befd;1.29
6060e33bfa284b60995343bdeba428fe;1;9a7dac34318a773096c8ef809982c909;0.23
6060e33bfa284b60995343bdeba428fe;1;97cf44f3c0dd2ee436ca79ae254048e0;1.37
72d8c9a93f9c434dac96d58c21f3592b;2;e92eaabef9931997464356eb141503e3;11.379999999999999
244ecb9df2594ece8aa0bfef2b600d2d;3;1097038ed66f4fecce2677cac627cdb0;5.279999999999999
244ecb9df2594ece8aa0bfef2b600d2d;3;e92eaabef9931997464356eb141503e3;4.37
72d8c9a93f9c434dac96d58c21f3592b;2;01d7ffc2fc0d8e70d516cefbc1d88bbe;14.069999999999999
244ecb9df2594ece8aa0bfef2b600d2d;3;2db7d992c816bd0aca1ec8f8da8e3f26;3.0700000000000003
6060e33bfa284b60995343bdeba428fe;1;01d7ffc2fc0d8e70d516cefbc1d88bbe;1.42
244ecb9df2594ece8aa0bfef2b600d2d;3;8961415186f587a915f4a6daa7feb043;3.48
6060e33bfa284b60995343bdeba428fe;1;1097038ed66f4fecce2677cac627cdb0;2.4199999999999995
6060e33bfa284b60995343bdeba428fe;1;096a3db440385992fa14cdbb2a1a10e8;0.53
244ecb9df2594ece8aa0bfef2b600d2d;3;9a7dac34318a773096c8ef809982c909;2.14
6060e33bfa284b60995343bdeba428fe;1;e92eaabef9931997464356eb141503e3;2.32
244ecb9df2594ece8aa0bfef2b600d2d;3;01d7ffc2fc0d8e70d516cefbc1d88bbe;3.79
244ecb9df2594ece8aa0bfef2b600d2d;3;fd7cd95e1e66ebc0e7bda073027d0482;7.810000000000001
72d8c9a93f9c434dac96d58c21f3592b;2;fd7cd95e1e66ebc0e7bda073027d0482;21.64000000000001
72d8c9a93f9c434dac96d58c21f3592b;2;97cf44f3c0dd2ee436ca79ae254048e0;20.840000000000003
72d8c9a93f9c434dac96d58c21f3592b;2;8961415186f587a915f4a6daa7feb043;17.560000000000002
72d8c9a93f9c434dac96d58c21f3592b;2;096a3db440385992fa14cdbb2a1a10e8;4.17
72d8c9a93f9c434dac96d58c21f3592b;2;2db7d992c816bd0aca1ec8f8da8e3f26;11.42
244ecb9df2594ece8aa0bfef2b600d2d;3;97cf44f3c0dd2ee436ca79ae254048e0;4.7
244ecb9df2594ece8aa0bfef2b600d2d;3;096a3db440385992fa14cdbb2a1a10e8;0.53
6060e33bfa284b60995343bdeba428fe;1;2db7d992c816bd0aca1ec8f8da8e3f26;2.04
6060e33bfa284b60995343bdeba428fe;1;95c3f3347041de9ef3e4a8e08c73befd;1.29
72d8c9a93f9c434dac96d58c21f3592b;2;95c3f3347041de9ef3e4a8e08c73befd;17.540000000000003
6060e33bfa284b60995343bdeba428fe;1;fd7cd95e1e66ebc0e7bda073027d0482;1.36
72d8c9a93f9c434dac96d58c21f3592b;2;1097038ed66f4fecce2677cac627cdb0;15.029999999999996
244ecb9df2594ece8aa0bfef2b600d2d;3;5af073dba8411fa21f8848c448294603;3.75
72d8c9a93f9c434dac96d58c21f3592b;2;8571b0e460c2e62bfd40c2ee18224ed4;14.579999999999998
244ecb9df2594ece8aa0bfef2b600d2d;3;ec6c1371726437ba2d8630246d9c3a6d;3.0
244ecb9df2594ece8aa0bfef2b600d2d;3;7cae1ab5a95c55d5a1f13c260efcb9e1;5.47
244ecb9df2594ece8aa0bfef2b600d2d;3;75e772c3a859551bcf9baa1320ddfa0a;3.88
6060e33bfa284b60995343bdeba428fe;1;396e38c11f3d18f87407cf75d432b2a7;1.16
72d8c9a93f9c434dac96d58c21f3592b;2;8752ff952967aebd3324fa3b05782250;9.09
244ecb9df2594ece8aa0bfef2b600d2d;3;8752ff952967aebd3324fa3b05782250;3.3899999999999992
244ecb9df2594ece8aa0bfef2b600d2d;3;4650337f171d914a227c565e3b3f2835;3.0199999999999996
6060e33bfa284b60995343bdeba428fe;1;7cae1ab5a95c55d5a1f13c260efcb9e1;3.2499999999999996
6060e33bfa284b60995343bdeba428fe;1;0c3dffc64d34dcac21ce914c6145c190;2.05
72d8c9a93f9c434dac96d58c21f3592b;2;52aa8d6efb4014b0a6f06dd7ba246983;11.089999999999998
244ecb9df2594ece8aa0bfef2b600d2d;3;396e38c11f3d18f87407cf75d432b2a7;1.16
6060e33bfa284b60995343bdeba428fe;1;52aa8d6efb4014b0a6f06dd7ba246983;2.75
6060e33bfa284b60995343bdeba428fe;1;4650337f171d914a227c565e3b3f2835;0.78
72d8c9a93f9c434dac96d58c21f3592b;2;75e772c3a859551bcf9baa1320ddfa0a;16.760000000000005
244ecb9df2594ece8aa0bfef2b600d2d;3;8571b0e460c2e62bfd40c2ee18224ed4;6.67
72d8c9a93f9c434dac96d58c21f3592b;2;ec6c1371726437ba2d8630246d9c3a6d;12.51
72d8c9a93f9c434dac96d58c21f3592b;2;7cae1ab5a95c55d5a1f13c260efcb9e1;16.250000000000004
72d8c9a93f9c434dac96d58c21f3592b;2;0c3dffc64d34dcac21ce914c6145c190;9.129999999999999
244ecb9df2594ece8aa0bfef2b600d2d;3;52aa8d6efb4014b0a6f06dd7ba246983;4.549999999999999
6060e33bfa284b60995343bdeba428fe;1;8752ff952967aebd3324fa3b05782250;1.07
72d8c9a93f9c434dac96d58c21f3592b;2;396e38c11f3d18f87407cf75d432b2a7;14.579999999999998
6060e33bfa284b60995343bdeba428fe;1;ec6c1371726437ba2d8630246d9c3a6d;2.2800000000000002
72d8c9a93f9c434dac96d58c21f3592b;2;4650337f171d914a227c565e3b3f2835;8.62
6060e33bfa284b60995343bdeba428fe;1;75e772c3a859551bcf9baa1320ddfa0a;1.1700000000000002
6060e33bfa284b60995343bdeba428fe;1;8571b0e460c2e62bfd40c2ee18224ed4;2.2600000000000002
244ecb9df2594ece8aa0bfef2b600d2d;3;0c3dffc64d34dcac21ce914c6145c190;2.9999999999999996
6060e33bfa284b60995343bdeba428fe;1;5af073dba8411fa21f8848c448294603;3.19
72d8c9a93f9c434dac96d58c21f3592b;2;5d9c1a4d394fc83a258a586f4469b628;13.39
0deabc917b384296adefad5fccf51ece;1;65804c0bd5076e2f376c06ee0d8e5a57;2.47
244ecb9df2594ece8aa0bfef2b600d2d;3;4280d3a35c8aeec26aad20c617d5774b;3.2899999999999996
0deabc917b384296adefad5fccf51ece;1;c919f0235c95d5dbc9fde56b08ea6f51;2.36
72d8c9a93f9c434dac96d58c21f3592b;2;c0fb7e1b3039788e425997194823a6e5;16.94
0deabc917b384296adefad5fccf51ece;1;9c58647728380eccdaef855612c2dcf6;2.42
72d8c9a93f9c434dac96d58c21f3592b;2;9c58647728380eccdaef855612c2dcf6;13.999999999999998
72d8c9a93f9c434dac96d58c21f3592b;2;c919f0235c95d5dbc9fde56b08ea6f51;15.979999999999999
244ecb9df2594ece8aa0bfef2b600d2d;3;0bc49aea632d3f6e542f8e1449ecc2bd;3.9199999999999995
72d8c9a93f9c434dac96d58c21f3592b;2;097c000b45bdb7cbe5ca9808bb0c2f0e;8.14
244ecb9df2594ece8aa0bfef2b600d2d;3;c919f0235c95d5dbc9fde56b08ea6f51;4.34
0deabc917b384296adefad5fccf51ece;1;097c000b45bdb7cbe5ca9808bb0c2f0e;1.1400000000000001
0deabc917b384296adefad5fccf51ece;1;c0fb7e1b3039788e425997194823a6e5;2.32
72d8c9a93f9c434dac96d58c21f3592b;2;beae1c3ce65faf88c0501513ae20c03d;13.039999999999996
0deabc917b384296adefad5fccf51ece;1;beae1c3ce65faf88c0501513ae20c03d;1.62
72d8c9a93f9c434dac96d58c21f3592b;2;4280d3a35c8aeec26aad20c617d5774b;13.249999999999996
244ecb9df2594ece8aa0bfef2b600d2d;3;5d9c1a4d394fc83a258a586f4469b628;4.94
244ecb9df2594ece8aa0bfef2b600d2d;3;beae1c3ce65faf88c0501513ae20c03d;3.5399999999999996
244ecb9df2594ece8aa0bfef2b600d2d;3;9c58647728380eccdaef855612c2dcf6;5.029999999999999
0deabc917b384296adefad5fccf51ece;1;8961415186f587a915f4a6daa7feb043;2.73
244ecb9df2594ece8aa0bfef2b600d2d;3;c0fb7e1b3039788e425997194823a6e5;4.29
244ecb9df2594ece8aa0bfef2b600d2d;3;65804c0bd5076e2f376c06ee0d8e5a57;5.290000000000001
244ecb9df2594ece8aa0bfef2b600d2d;3;097c000b45bdb7cbe5ca9808bb0c2f0e;2.13
72d8c9a93f9c434dac96d58c21f3592b;2;65804c0bd5076e2f376c06ee0d8e5a57;13.959999999999999
0deabc917b384296adefad5fccf51ece;1;5d9c1a4d394fc83a258a586f4469b628;1.35
0deabc917b384296adefad5fccf51ece;1;4280d3a35c8aeec26aad20c617d5774b;2.2899999999999996
0deabc917b384296adefad5fccf51ece;1;0bc49aea632d3f6e542f8e1449ecc2bd;1.03
72d8c9a93f9c434dac96d58c21f3592b;2;0bc49aea632d3f6e542f8e1449ecc2bd;16.830000000000002
244ecb9df2594ece8aa0bfef2b600d2d;3;ec2a93d72c150ec4eafb28e7e5749c6c;4.34
244ecb9df2594ece8aa0bfef2b600d2d;3;1a375aa67fe8063a6022301ceef78db0;2.55
0deabc917b384296adefad5fccf51ece;1;d27f14295e752f1fbf4439f77ce1bd22;2.92
244ecb9df2594ece8aa0bfef2b600d2d;3;8667e9501430d45447dc6db9b06f5e26;3.2299999999999995
244ecb9df2594ece8aa0bfef2b600d2d;3;2f78d83fa5c3299875e4fa7d79f58182;3.94
244ecb9df2594ece8aa0bfef2b600d2d;3;6c22525e4d65284b1ccb1a261f297778;4.39
0deabc917b384296adefad5fccf51ece;1;1a375aa67fe8063a6022301ceef78db0;1.2
72d8c9a93f9c434dac96d58c21f3592b;2;b77232354fb293a933aa67042d197d13;13.929999999999996
